UniqueID	experiment	plate	row	col	StrainMix	protect	lacZ_protect	fluor_protect	path	lacZ_path	fluor_path	plant	protect_od	path_od	date_ster	date_germ	date_inoc	date_process	light_dn	light_lx	temp_dn	MS	MES	pH	notes	protect_v2	path_v2	protect2	plate_alias	path_od_adj	path_od_actual	totalOD	ratio_protect	ratio_path	ratio	protect_cells	path_cells	total_cells	protect_cells_log	path_cells_log	total_cells_log	plant_age	well	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_median	diff_rb_median	diff_gb_median	diff_gr_median	ID	Number_pixels_log	hue	saturation	value	Healthiness_rgb	Healthiness_hsv	ratio_protect_log	ratio_path_log	ratio_protpath_log
ID__2023_08_08_fluor__fluor_A_001_cropped__D__5	2023-08-08_fluor	fluor_A_001_cropped	D	5	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	0.01	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0	0	0.01	1	0	1-0	4008125	0	4008125	6.60294136561483	0	6.60294136561483	5	D5	2079	0.327536231884058	0.384373375754044	0.232280924561849	0.340983606557377	0.408227848101266	0.249230769230769	0.360559447659661	0.421052631578947	0.280206258056955	108	131	79	29	50	22	ID	NA	NA	NA	NA	311.8979534865	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_A_001_cropped__E__5	2023-08-08_fluor	fluor_A_001_cropped	E	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0.01	0.01	0.02	1	1	1-1	4008125	4008125	8016250	6.60294136561483	6.60294136561483	6.90397130710206	5	E5	2487	0.333333333333333	0.361085960448235	0.20426564838623	0.344827586206897	0.427692307692308	0.228571428571429	0.373831775700935	0.446283783783784	0.272943938531588	116	144	77	39	65	28	ID	NA	NA	NA	NA	410.897895498273	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_A_001_cropped__F__5	2023-08-08_fluor	fluor_A_001_cropped	F	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-04	1e-04	0.0101	100	1	100-1	4008125	40081.25	4048206.25	6.60294136561483	4.60295209247889	6.60726273832466	5	F5	2584	0.336448598130841	0.354120137922691	0.212297927044834	0.348348348348348	0.407294832826748	0.244117647058824	0.392173829130211	0.42156862745098	0.279780858603178	115	135	81	34	54	20	ID	NA	NA	NA	NA	320.771291458416	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_A_001_cropped__G__5	2023-08-08_fluor	fluor_A_001_cropped	G	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-06	1e-06	0.010001	10000	1	10000-1	4008125	400.8125	4008525.8125	6.60294136561483	2.60402344310557	6.60298479288086	5	G5	1821	0.343181818181818	0.377593360995851	0.20631067961165	0.362606232294618	0.412887828162291	0.223684210526316	0.383022774327122	0.430167597765363	0.265151515151515	147	166	88	55	75	20	ID	NA	NA	NA	NA	374.963062853253	NA	4.00004342727686	0.301029995663981	2.84314231335234
ID__2023_08_08_fluor__fluor_A_001_cropped__H__5	2023-08-08_fluor	fluor_A_001_cropped	H	5	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	0.01	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0	0	0.01	1	0	1-0	4008125	0	4008125	6.60294136561483	0	6.60294136561483	5	H5	1725	0.359626985444684	0.347417840375587	0.231777852650494	0.379901960784314	0.364795918367347	0.24869109947644	0.399535922340699	0.386351183063512	0.291392942212614	161	154	103	54	49	-7	ID	NA	NA	NA	NA	113.296427698272	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_A_001_cropped__A__6	2023-08-08_fluor	fluor_A_001_cropped	A	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0.01	0.01	0.0101	1	100	1-100	40081.25	4008125	4048206.25	4.60295209247889	6.60294136561483	6.60726273832466	5	A6	3329	0.331460674157303	0.381248255234297	0.207684357165326	0.342948717948718	0.421383647798742	0.23598820058997	0.364291827948747	0.44408945686901	0.271342496704952	111	138	76	35	60	26	ID	NA	NA	NA	NA	394.513754152708	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_A_001_cropped__B__6	2023-08-08_fluor	fluor_A_001_cropped	B	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-04	1e-04	2e-04	1	1	1-1	40081.25	40081.25	80162.5	4.60295209247889	4.60295209247889	4.90397667056787	5	B6	3303	0.336875746244647	0.387476681876198	0.190313509445008	0.347305389221557	0.441520467836257	0.212034383954155	0.359767257015917	0.458333333333333	0.265346401718582	117	148	71	45	77	31	ID	NA	NA	NA	NA	489.14656537212	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_A_001_cropped__C__6	2023-08-08_fluor	fluor_A_001_cropped	C	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-06	1e-06	0.000101	100	1	100-1	40081.25	400.8125	40482.0625	4.60295209247889	2.60402344310557	4.60727335898347	5	C6	9576	0.34321996684634	0.4	0.169540229885057	0.355191256830601	0.457300275482094	0.186666666666667	0.365441446359162	0.471576657038614	0.252409680731889	133	171	69	61	98	37	ID	NA	NA	NA	NA	684.77147183624	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_A_001_cropped__D__6	2023-08-08_fluor	fluor_A_001_cropped	D	6	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-04	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0	0	1e-04	1	0	1-0	40081.25	0	40081.25	4.60295209247889	0	4.60295209247889	5	D6	1414	0.358553690206776	0.348745496927315	0.217730455844208	0.375776877050762	0.363636363636364	0.263854982871993	0.397949260042283	0.386261755485893	0.290496166415284	182	176	124	56	48	-6	ID	NA	NA	NA	NA	113.427231834971	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_A_001_cropped__E__6	2023-08-08_fluor	fluor_A_001_cropped	E	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0.01	0.01	0.0101	1	100	1-100	40081.25	4008125	4048206.25	4.60295209247889	6.60294136561483	6.60726273832466	5	E6	2295	0.332358943577431	0.380952380952381	0.198885610246107	0.346875	0.429878048780488	0.222222222222222	0.364219014064335	0.450164086584679	0.275697117272799	121	148	78	41	69	29	ID	NA	NA	NA	NA	426.843429233194	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_A_001_cropped__F__6	2023-08-08_fluor	fluor_A_001_cropped	F	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-04	1e-04	2e-04	1	1	1-1	40081.25	40081.25	80162.5	4.60295209247889	4.60295209247889	4.90397667056787	5	F6	4318	0.35575485799701	0.344336125703273	0.262449642817242	0.370550161812298	0.349842728414722	0.278947368421053	0.385381669960474	0.355752212389381	0.299382716049383	228	215	174	57	44	-12	ID	NA	NA	NA	NA	72.70766408095	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_A_001_cropped__G__6	2023-08-08_fluor	fluor_A_001_cropped	G	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-06	1e-06	0.000101	100	1	100-1	40081.25	400.8125	40482.0625	4.60295209247889	2.60402344310557	4.60727335898347	5	G6	2515	0.337889812889813	0.388633132270573	0.196414728682171	0.356083086053412	0.427083333333333	0.216577540106952	0.364583333333333	0.443279928188668	0.265881303572206	138	166	84	54	81	27	ID	NA	NA	NA	NA	459.095935964386	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_A_001_cropped__H__6	2023-08-08_fluor	fluor_A_001_cropped	H	6	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-04	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0	0	1e-04	1	0	1-0	40081.25	0	40081.25	4.60295209247889	0	4.60295209247889	5	H6	922	0.32485259608369	0.380212001173709	0.231512872526382	0.334379929022082	0.398189942303842	0.265599385245902	0.358233434918216	0.423076923076923	0.28875180496055	109	131	87	23	43	21	ID	NA	NA	NA	NA	252.042144587203	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_A_001_cropped__A__7	2023-08-08_fluor	fluor_A_001_cropped	A	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0.01	0.01	0.010001	1	10000	1-10000	400.8125	4008125	4008525.8125	2.60402344310557	6.60294136561483	6.60298479288086	5	A7	1811	0.341293603269651	0.376547303271441	0.231416765053129	0.357827476038339	0.393846153846154	0.248407643312102	0.36969696969697	0.406655871396449	0.27668284789644	121	134	84	37	49	12	ID	NA	NA	NA	NA	237.845548113878	NA	0.301029995663981	4.00004342727686	-0.739796260855168
ID__2023_08_08_fluor__fluor_A_001_cropped__B__7	2023-08-08_fluor	fluor_A_001_cropped	B	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-04	1e-04	0.000101	1	100	1-100	400.8125	40081.25	40482.0625	2.60402344310557	4.60295209247889	4.60727335898347	5	B7	6015	0.347209858226179	0.380952380952381	0.180412371134021	0.36322869955157	0.435323383084577	0.201570680628272	0.377483443708609	0.451443569553806	0.264121129519997	158	182	85	65	96	29	ID	NA	NA	NA	NA	582.013405447872	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_A_001_cropped__C__7	2023-08-08_fluor	fluor_A_001_cropped	C	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-06	1e-06	2e-06	1	1	1-1	400.8125	400.8125	801.625	2.60402344310557	2.60402344310557	2.90451268292455	5	C7	4094	0.342857142857143	0.384153508959893	0.18413597733711	0.352941176470588	0.43801652892562	0.210084033613445	0.369220833141117	0.455309959349593	0.264819250700609	127	157	75	50	81	31	ID	NA	NA	NA	NA	516.55230857179	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_A_001_cropped__D__7	2023-08-08_fluor	fluor_A_001_cropped	D	7	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-06	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0	0	1e-06	1	0	1-0	400.8125	0	400.8125	2.60402344310557	0	2.60402344310557	5	D7	6365	0.343589743589744	0.358527131782946	0.190265486725664	0.367298578199052	0.423076923076923	0.215189873417722	0.392518691588785	0.442953020134228	0.283582089552239	165	181	93	63	86	24	ID	NA	NA	NA	NA	509.718128994188	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_A_001_cropped__E__7	2023-08-08_fluor	fluor_A_001_cropped	E	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0.01	0.01	0.010001	1	10000	1-10000	400.8125	4008125	4008525.8125	2.60402344310557	6.60294136561483	6.60298479288086	5	E7	6788	0.340425531914894	0.391994991478194	0.166134185303514	0.353562005277045	0.445026178010471	0.2025	0.369929512385163	0.469879518072289	0.261335294752753	130	164	75	56	90	34	ID	NA	NA	NA	NA	605.425317770554	NA	0.301029995663981	4.00004342727686	-0.739796260855168
ID__2023_08_08_fluor__fluor_A_001_cropped__F__7	2023-08-08_fluor	fluor_A_001_cropped	F	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-04	1e-04	0.000101	1	100	1-100	400.8125	40081.25	40482.0625	2.60402344310557	4.60295209247889	4.60727335898347	5	F7	3352	0.3568	0.344624447717231	0.26865671641791	0.370481927710843	0.349282296650718	0.28	0.379365079365079	0.355060034305317	0.297083515642091	234	220	175	57	43	-14	ID	NA	NA	NA	NA	52.8815033014323	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_A_001_cropped__G__7	2023-08-08_fluor	fluor_A_001_cropped	G	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-06	1e-06	2e-06	1	1	1-1	400.8125	400.8125	801.625	2.60402344310557	2.60402344310557	2.90451268292455	5	G7	2044	0.331400332225914	0.348470250169033	0.2073929601745	0.348066298342541	0.420267626922735	0.232117273843635	0.36533740329609	0.43988130591336	0.289424620291219	129	156	86	42	69	27	ID	NA	NA	NA	NA	407.215277418233	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_A_001_cropped__H__7	2023-08-08_fluor	fluor_A_001_cropped	H	7	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-06	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0	0	1e-06	1	0	1-0	400.8125	0	400.8125	2.60402344310557	0	2.60402344310557	5	H7	2687	0.328990228013029	0.34384858044164	0.223490255449018	0.34185303514377	0.410876132930514	0.248366013071895	0.363879602982283	0.433333333333333	0.293652784854025	113	136	82	31	53	23	ID	NA	NA	NA	NA	339.513497173797	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_A_001_cropped__A__8	2023-08-08_fluor	fluor_A_001_cropped	A	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0.01	0.01	0.01	0	1	0-1	0	4008125	4008125	0	6.60294136561483	6.60294136561483	5	A8	2561	0.356707317073171	0.344497607655502	0.270462633451957	0.370550161812298	0.348242811501597	0.281456953642384	0.377966101694915	0.352745424292845	0.297734627831715	224	211	171	54	40	-13	ID	NA	NA	NA	NA	47.7201077557213	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_A_001_cropped__B__8	2023-08-08_fluor	fluor_A_001_cropped	B	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-04	1e-04	1e-04	0	1	0-1	0	40081.25	40081.25	0	4.60295209247889	4.60295209247889	5	B8	2015	0.333333333333333	0.376836581709145	0.221830985915493	0.34472049689441	0.407166123778502	0.246913580246914	0.367791636096845	0.42258064516129	0.278105643827184	111	132	79	32	52	21	ID	NA	NA	NA	NA	310.622109610708	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_A_001_cropped__C__8	2023-08-08_fluor	fluor_A_001_cropped	C	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-06	1e-06	1e-06	0	1	0-1	0	400.8125	400.8125	0	2.60402344310557	2.60402344310557	5	C8	3720	0.342386653555863	0.394325943590649	0.188360948667966	0.352	0.434426229508197	0.213888888888889	0.364649859644623	0.452247191011236	0.256857855361596	131	162	80	52	83	31	ID	NA	NA	NA	NA	517.745652153122	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_A_001_cropped__D__8	2023-08-08_fluor	fluor_A_001_cropped	D	8	MOCK-MOCK	MOCK	NA	neon	MOCK	NA	crim	col0	0	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0	0	0	0	0	0-0	0	0	0	0	0	0	5	D8	6259	0.344058610041068	0.381520045700042	0.161111111111111	0.355844155844156	0.440860215053763	0.204986149584488	0.376095905313085	0.468468468468468	0.266129032258065	135	166	76	56	88	32	ID	NA	NA	NA	NA	577.079298647985	NA	0	0	0
ID__2023_08_08_fluor__fluor_A_001_cropped__E__8	2023-08-08_fluor	fluor_A_001_cropped	E	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0.01	0.01	0.01	0	1	0-1	0	4008125	4008125	0	6.60294136561483	6.60294136561483	5	E8	3794	0.333333333333333	0.397201536643026	0.182058047493404	0.348600508905852	0.436754176610979	0.21606648199446	0.367495039825172	0.456756756756757	0.261734195045157	130	162	79	50	82	33	ID	NA	NA	NA	NA	529.723343474262	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_A_001_cropped__F__8	2023-08-08_fluor	fluor_A_001_cropped	F	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-04	1e-04	1e-04	0	1	0-1	0	40081.25	40081.25	0	4.60295209247889	4.60295209247889	5	F8	6362	0.343511450381679	0.383299428979301	0.164305949008499	0.360149009268137	0.434176904017958	0.204918032786885	0.377777777777778	0.465116279069767	0.268714011516315	138	168	78	58	86	28	ID	NA	NA	NA	NA	540.119993099544	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_A_001_cropped__G__8	2023-08-08_fluor	fluor_A_001_cropped	G	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-06	1e-06	1e-06	0	1	0-1	0	400.8125	400.8125	0	2.60402344310557	2.60402344310557	5	G8	8767	0.344173441734417	0.394378053654072	0.17906976744186	0.362944162436548	0.44273127753304	0.192307692307692	0.373134328358209	0.463611859838275	0.255243707260294	160	194	84	71	105	34	ID	NA	NA	NA	NA	682.121793617271	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_A_001_cropped__H__8	2023-08-08_fluor	fluor_A_001_cropped	H	8	MOCK-MOCK	MOCK	NA	neon	MOCK	NA	crim	col0	0	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0	0	0	0	0	0-0	0	0	0	0	0	0	5	H8	2750	0.330495195325704	0.391972033898305	0.192473893179593	0.346036400875111	0.430555555555556	0.224676573914013	0.361323155216285	0.452204375519247	0.265595824688797	123	153	80	43	73	30	ID	NA	NA	NA	NA	457.452248521828	NA	0	0	0
ID__2023_08_08_fluor__fluor_A_001_cropped__A__9	2023-08-08_fluor	fluor_A_001_cropped	A	9	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0.01	0.01	0.02	1	1	1-1	4008125	4008125	8016250	6.60294136561483	6.60294136561483	6.90397130710206	5	A9	1522	0.355029585798817	0.34405317567334	0.223434764739013	0.366969984593375	0.351609804289983	0.266552001561733	0.387152777777778	0.409829437497238	0.297068000572185	175	170	136	48	46	-5	ID	NA	NA	NA	NA	114.577196520098	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_A_001_cropped__B__9	2023-08-08_fluor	fluor_A_001_cropped	B	9	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-04	1e-04	0.0101	100	1	100-1	4008125	40081.25	4048206.25	6.60294136561483	4.60295209247889	6.60726273832466	5	B9	3147	0.333333333333333	0.381973770872884	0.196509376890502	0.347560975609756	0.424479166666667	0.227129337539432	0.37449439468199	0.443333333333333	0.273359695995572	124	151	80	42	68	27	ID	NA	NA	NA	NA	426.760236289817	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_A_001_cropped__C__9	2023-08-08_fluor	fluor_A_001_cropped	C	9	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-06	1e-06	0.010001	10000	1	10000-1	4008125	400.8125	4008525.8125	6.60294136561483	2.60402344310557	6.60298479288086	5	C9	2919	0.335706870983688	0.36978520471464	0.23219261388766	0.359773371104816	0.391143911439114	0.249299719887955	0.371866349290311	0.407131638876528	0.282630654369785	115	126	79	36	45	10	ID	NA	NA	NA	NA	225.249885344147	NA	4.00004342727686	0.301029995663981	2.84314231335234
ID__2023_08_08_fluor__fluor_A_001_cropped__D__9	2023-08-08_fluor	fluor_A_001_cropped	D	9	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	0.01	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0	0	0.01	1	0	1-0	4008125	0	4008125	6.60294136561483	0	6.60294136561483	5	D9	1537	0.349342917117232	0.350559869369604	0.205035254995741	0.371007371007371	0.395973154362416	0.232662192393736	0.389562179277214	0.424883650410684	0.285765673175745	163	172	100	60	70	10	ID	NA	NA	NA	NA	286.826070191887	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_A_001_cropped__E__9	2023-08-08_fluor	fluor_A_001_cropped	E	9	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	0.01	0.01	0.02	1	1	1-1	4008125	4008125	8016250	6.60294136561483	6.60294136561483	6.90397130710206	5	E9	1445	0.357360244860245	0.343703703703704	0.260495168262159	0.373511904761905	0.347626339969372	0.278890600924499	0.388794567062818	0.3515625	0.298365292307139	243	226	181	62	45	-17	ID	NA	NA	NA	NA	34.7618512225436	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_A_001_cropped__F__9	2023-08-08_fluor	fluor_A_001_cropped	F	9	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-04	1e-04	0.0101	100	1	100-1	4008125	40081.25	4048206.25	6.60294136561483	4.60295209247889	6.60726273832466	5	F9	2050	0.35640648011782	0.341815002167943	0.232963007883566	0.377725962518319	0.351097178683386	0.268253968253968	0.39722578276856	0.389162561576355	0.30030487804878	232	215	163	64	50	-16	ID	NA	NA	NA	NA	59.6153818866306	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_A_001_cropped__G__9	2023-08-08_fluor	fluor_A_001_cropped	G	9	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-A	1e-06	1e-06	0.010001	10000	1	10000-1	4008125	400.8125	4008525.8125	6.60294136561483	2.60402344310557	6.60298479288086	5	G9	1123	0.333333333333333	0.38614367830645	0.218963342040265	0.347003154574132	0.413461538461538	0.239263803680982	0.365303067484663	0.42812295751634	0.270406973978403	114	138	78	36	57	23	ID	NA	NA	NA	NA	314.228930057003	NA	4.00004342727686	0.301029995663981	2.84314231335234
