UniqueID	plate	experiment	row	col	StrainMix	protect	lacZ_protect	fluor_protect	path	lacZ_path	fluor_path	plant	protect_od	path_od	date_ster	date_germ	date_inoc	date_process	light_dn	light_lx	temp_dn	MS	MES	pH	notes	plate_alias	note	totalOD	ratio_protect	ratio_path	ratio	protect_cells	path_cells	total_cells	protect_cells_log	path_cells_log	total_cells_log	plant_age	well	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_median	diff_rb_median	diff_gb_median	diff_gr_median	hue	saturation	value	Healthiness_rgb	Healthiness_hsv	neon_raw	crim_raw	neon_CFU	crim_CFU	Neon.100	Crim.100	X	Abs600	Neon.btm.raw	Crim.btm.raw	crim_raw_blanks	neon_raw_blanks	crim_raw_blanked	neon_raw_blanked	ratio_cn_fluor	CN_FC_fluor	ratio_cn_CFU	CN_FC_CFU	yoffset_ave	CN_FC_fluor_offset	NN_FC_fluor	NN_FC_fluor_offset	NN_FC_CFU
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_H_1	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	H	1	WCS365-MOCK	WCS365	L	neon	MOCK	NA	neon	col0	0.001	0	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.001	1	0	1-0	1457500	0	1457500	6.16360886140315	0	6.16360886140315	6	H1	6626	0.326472478451535	0.388489208633094	0.21405750798722	0.33974358974359	0.425655976676385	0.23319372941118	0.352641521940872	0.447079198969328	0.272945439045183	118	147	81	35	66	29	0.23989898989899	0.448979591836735	0.576470588235294	473.843304353296	411.593097739404	100360	3371	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	275.460784313726	85393.137254902	0.00322579534104086	-8.27612937432462	NA	NA	-1.293638561443	-6.98249081288162	8.27612937432462	6.98249081288162	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_A_2	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	A	2	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.001	0.001	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	6	A2	4959	0.330706578344374	0.393483709273183	0.187101791828151	0.346153846153846	0.434782608695652	0.219298245614035	0.359795682979074	0.459770114942529	0.266105348911143	116	148	73	42	71	30	0.237777777777778	0.506756756756757	0.580392156862745	484.108099620216	445.288895703211	178076	105116	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	102020.460784314	163109.137254902	0.625473609273521	-0.676979081117261	NA	NA	-1.293638561443	0.616659480325741	0.676979081117261	-0.616659480325741	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_B_2	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	B	2	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.001	0.001	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	6	B2	3910	0.33030303030303	0.386976356976357	0.183050847457627	0.33968253968254	0.428134556574924	0.233846153846154	0.36	0.461860301920378	0.270531400966184	112	141	77	35	64	29	0.2421875	0.453900709219858	0.552941176470588	438.25911354616	394.896887569206	335190	190406	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	187310.460784314	320223.137254902	0.584937310870239	-0.773646078982527	NA	NA	-1.293638561443	0.519992482460475	0.773646078982527	-0.519992482460475	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_C_2	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	C	2	WCS365-MOCK	WCS365	L	neon	MOCK	NA	neon	col0	0.001	0	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.001	1	0	1-0	1457500	0	1457500	6.16360886140315	0	6.16360886140315	6	C2	3669	0.331567557001438	0.377980075575404	0.208503893117804	0.364611260053619	0.40506329113924	0.22976501305483	0.376913724573299	0.422343324250681	0.278801176607722	138	153	87	52	67	16	0.204545454545455	0.431372549019608	0.6	352.901940360957	314.529358610478	608337	3112	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	16.4607843137255	593370.137254902	2.77411741512267e-05	-15.1376116231018	NA	NA	-1.293638561443	-13.8439730616588	15.1376116231018	13.8439730616588	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_D_2	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	D	2	WCS365-MOCK	WCS365	L	neon	MOCK	NA	neon	col0	0.001	0	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.001	1	0	1-0	1457500	0	1457500	6.16360886140315	0	6.16360886140315	6	D2	7480	0.339285714285714	0.385775862068966	0.166666666666667	0.351428571428571	0.446808510638298	0.202247191011236	0.368580060422961	0.47557003257329	0.261576054966947	117	150	68	50	81	32	0.233739837398374	0.546666666666667	0.588235294117647	561.724149937786	495.005955883873	152950	2075	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1	137983.137254902	7.24726238216093e-06	-17.0741324422721	NA	NA	-1.293638561443	-15.7804938808291	17.0741324422721	15.7804938808291	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_E_2	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	E	2	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.001	0.001	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	6	E2	8347	0.335443037974684	0.38844217982974	0.178571428571429	0.350299401197605	0.444730077120823	0.20655737704918	0.366515837104072	0.463489388264669	0.263157894736842	126	159	75	48	82	34	0.232142857142857	0.528301886792453	0.623529411764706	588.237366059012	480.94878985957	423688	184618	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	181522.460784314	408721.137254902	0.444123007690463	-1.17096878316095	NA	NA	-1.293638561443	0.122669778282054	1.17096878316095	-0.122669778282054	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_F_2	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	F	2	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.001	0.001	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	6	F2	8808	0.336309523809524	0.382045929018789	0.167721518987342	0.347953216374269	0.443021578015347	0.210682492581602	0.364485981308411	0.473684210526316	0.271021165475536	122	155	74	48	81	34	0.234567901234568	0.52258064516129	0.607843137254902	587.794064887946	483.571648966052	440211	210589	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	207493.460784314	425244.137254902	0.487939615402474	-1.03522547568464	NA	NA	-1.293638561443	0.258413085758358	1.03522547568464	-0.258413085758358	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_G_2	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	G	2	WCS365-MOCK	WCS365	L	neon	MOCK	NA	neon	col0	0.001	0	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.001	1	0	1-0	1457500	0	1457500	6.16360886140315	0	6.16360886140315	6	G2	4290	0.330065359477124	0.396547175667287	0.207006369426752	0.341614906832298	0.432664756446991	0.22566603505034	0.351452404186774	0.449838187702265	0.263104189044039	114	145	76	39	69	31	0.241545893719807	0.475862068965517	0.568627450980392	475.86516540378	417.535461440537	534353	2074	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1	519386.137254902	1.92534980869007e-06	-18.9864479825222	NA	NA	-1.293638561443	-17.6928094210792	18.9864479825222	17.6928094210792	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_H_2	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	H	2	WCS365-MOCK	WCS365	L	neon	MOCK	NA	neon	col0	0.001	0	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.001	1	0	1-0	1457500	0	1457500	6.16360886140315	0	6.16360886140315	6	H2	6143	0.334269662921348	0.392865546218487	0.169386518337355	0.345959595959596	0.433656957928803	0.222551928783383	0.375394321766562	0.46295045045045	0.261817386797953	117	146	74	42	72	30	0.233796296296296	0.493150684931507	0.572549019607843	500.075559327096	436.796314965033	691435	2334	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1	676468.137254902	1.47826622560227e-06	-19.3676624569654	NA	NA	-1.293638561443	-18.0740238955224	19.3676624569654	18.0740238955224	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_A_3	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	A	3	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.001	0.001	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	6	A3	7108	0.33625730994152	0.388594155844156	0.197604790419162	0.347953216374269	0.420382165605096	0.233542782855342	0.36621117099461	0.445141065830721	0.264357783701665	117	141	78	38	63	24	0.23015873015873	0.446808510638298	0.552941176470588	427.550745079334	396.107967775244	469408	247780	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	244684.460784314	454441.137254902	0.538429382212964	-0.893170954596806	NA	NA	-1.293638561443	0.400467606846196	0.893170954596806	-0.400467606846196	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_B_3	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	B	3	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.001	0.001	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	6	B3	4580	0.334293948126801	0.392760761328544	0.194076492537313	0.346560846560847	0.424778761061947	0.228169014084507	0.365853658536585	0.447019867549669	0.263924361794963	121	148	79	41	68	27	0.231884057971015	0.466216216216216	0.580392156862745	446.637155596682	395.77949100282	247178	154605	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	151509.460784314	232211.137254902	0.652464229646312	-0.616029284586376	NA	NA	-1.293638561443	0.677609276856626	0.616029284586376	-0.677609276856626	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_C_3	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	C	3	WCS365-MOCK	WCS365	L	neon	MOCK	NA	neon	col0	0.001	0	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.001	1	0	1-0	1457500	0	1457500	6.16360886140315	0	6.16360886140315	6	C3	3417	0.34023532612392	0.379946955931208	0.190938511326861	0.365339578454333	0.415343915343915	0.217142857142857	0.380477733307922	0.450499665651237	0.260869565217391	138	157	81	56	74	19	0.208333333333333	0.484076433121019	0.615686274509804	395.782470539088	356.378286142833	540018	5965	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	2869.46078431373	525051.137254902	0.00546510726424855	-7.51553447255616	NA	NA	-1.293638561443	-6.22189591111316	7.51553447255616	6.22189591111316	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_D_3	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	D	3	WCS365-MOCK	WCS365	L	neon	MOCK	NA	neon	col0	0.001	0	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.001	1	0	1-0	1457500	0	1457500	6.16360886140315	0	6.16360886140315	6	D3	3486	0.326271186440678	0.358451231826621	0.229018295023242	0.345047923322684	0.400673400673401	0.254208945071141	0.362915155564039	0.430811565199073	0.285124909437304	106	123	78	28	44	18	0.22962962962963	0.365853658536585	0.482352941176471	283.396155790078	297.604364142697	468130	4410	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1314.46078431373	453163.137254902	0.00290063484041587	-8.42941559790934	NA	NA	-1.293638561443	-7.13577703646634	8.42941559790934	7.13577703646634	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_E_3	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	E	3	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.001	0.001	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	6	E3	2891	0.337874659400545	0.355688094052952	0.214526070298184	0.369411764705882	0.388746803069054	0.241042345276873	0.389936001125255	0.410762548262548	0.283704757388968	144	152	93	48	55	8	0.189265536723164	0.388157894736842	0.596078431372549	245.745078492197	254.276628659767	245587	113337	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	110241.460784314	230620.137254902	0.478021833203859	-1.0648515814186	NA	NA	-1.293638561443	0.228786980024397	1.0648515814186	-0.228786980024397	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_F_3	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	F	3	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.001	0.001	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	6	F3	5094	0.327134086055525	0.377931502135498	0.228915662650602	0.345679012345679	0.402941176470588	0.251479289940828	0.362903315686821	0.426637087599545	0.280748663101604	114	132	82	31	49	19	0.226666666666667	0.378787878787879	0.517647058823529	322.521544385793	318.290157584957	196144	318700	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	315604.460784314	181177.137254902	1.7419662633276	0.800716683522728	NA	NA	-1.293638561443	2.09435524496573	-0.800716683522728	-2.09435524496573	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_G_3	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	G	3	WCS365-MOCK	WCS365	L	neon	MOCK	NA	neon	col0	0.001	0	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.001	1	0	1-0	1457500	0	1457500	6.16360886140315	0	6.16360886140315	6	G3	4709	0.330128205128205	0.376786960627335	0.237635985820804	0.347432024169184	0.398119122257053	0.254545454545455	0.363377006223387	0.416666666666667	0.279696574611829	113	130	83	30	46	17	0.226950354609929	0.361538461538461	0.509803921568627	293.841672570312	301.376074431089	416933	4666	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1570.46078431373	401966.137254902	0.003906947970888	-7.999742241488	NA	NA	-1.293638561443	-6.706103680045	7.999742241488	6.706103680045	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_H_3	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	H	3	WCS365-MOCK	WCS365	L	neon	MOCK	NA	neon	col0	0.001	0	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.001	1	0	1-0	1457500	0	1457500	6.16360886140315	0	6.16360886140315	6	H3	4734	0.355016824331812	0.35425831702544	0.207373314841327	0.370757180156658	0.402488390092879	0.227272727272727	0.383276847771011	0.426630434782609	0.276377936670071	146	158	89	56	68	12	0.195652173913044	0.436708860759494	0.619607843137255	338.129438467215	314.030504905573	363294	3631	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	535.460784313726	348327.137254902	0.00153723533725677	-9.34544623875949	NA	NA	-1.293638561443	-8.05180767731649	9.34544623875949	8.05180767731649	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_A_4	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	A	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.001	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	6	A4	10495	0.334208465026797	0.392043993995467	0.158522779567418	0.348484848484849	0.448275862068966	0.201923076923077	0.367932926487879	0.486590038314176	0.263041389137423	119	152	69	47	80	33	0.232931726907631	0.546052631578947	0.596078431372549	587.069478016611	511.446012451386	22859	490910	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	487814.460784314	7892.13725490196	61.8101846215767	5.94977266914078	NA	NA	-1.293638561443	7.24341123058378	-5.94977266914078	-7.24341123058378	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_B_4	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	B	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.001	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	6	B4	11719	0.338235294117647	0.387596899224806	0.175637393767705	0.352617079889807	0.446115288220551	0.201421800947867	0.369396501016755	0.468493150684932	0.2604378642152	134	169	74	57	91	35	0.228070175438596	0.562130177514793	0.662745098039216	655.097345480813	521.657386113086	23237	292360	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	289264.460784314	8270.13725490196	34.9769842831639	5.12833400029101	NA	NA	-1.293638561443	6.42197256173401	-5.12833400029101	-6.42197256173401	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_C_4	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	C	4	MOCK-MOCK	MOCK	NA	neon	MOCK	NA	neon	col0	0	0	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0	0	0	0-0	0	0	0	0	0	0	6	C4	10232	0.343669250645995	0.389762487436088	0.147164132012368	0.354929577464789	0.455764075067024	0.186813186813187	0.371200579199194	0.491103202846975	0.258064516129032	125	160	66	56	92	35	0.228723404255319	0.5875	0.627450980392157	649.620481808584	538.844149648324	14990	2854	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1	23.1372549019616	0.0432203389830494	-4.53214580227776	NA	NA	-1.293638561443	-3.23850724083476	4.53214580227776	3.23850724083476	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_D_4	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	D	4	MOCK-MOCK	MOCK	NA	neon	MOCK	NA	neon	col0	0	0	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0	0	0	0-0	0	0	0	0	0	0	6	D4	9505	0.338983050847458	0.406599675511593	0.132780082987552	0.35	0.462209302325581	0.187150837988827	0.365787921130259	0.509144189144189	0.246177112648273	115	151	61	52	88	36	0.233333333333333	0.596026490066225	0.592156862745098	636.479649593398	553.231483504195	15118	2593	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1	151.137254901962	0.00661650233523608	-7.23971551432423	NA	NA	-1.293638561443	-5.94607695288123	7.23971551432423	5.94607695288123	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_E_4	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	E	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.001	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	6	E4	6782	0.333333333333333	0.396420950680246	0.17004048582996	0.344927536231884	0.448680351906158	0.205714285714286	0.356083086053412	0.483514213059668	0.258660508083141	115	148	68	46	80	34	0.235416666666667	0.540540540540541	0.580392156862745	567.050428925623	487.557055549941	27278	356891	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	353795.460784314	12311.137254902	28.7378374116853	4.84487959464969	NA	NA	-1.293638561443	6.13851815609269	-4.84487959464969	-6.13851815609269	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_F_4	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	F	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.001	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	6	F4	3227	0.330009900990099	0.384026403064504	0.235121576959396	0.342391304347826	0.404682274247492	0.252777777777778	0.359641698405981	0.417910447761194	0.275583840372226	118	140	86	31	51	22	0.234567901234568	0.385714285714286	0.549019607843137	333.348684974753	317.474938071193	23316	295099	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	292003.460784314	8349.13725490196	34.9740879649418	5.12821453095897	NA	NA	-1.293638561443	6.42185309240198	-5.12821453095897	-6.42185309240198	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_G_4	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	G	4	MOCK-MOCK	MOCK	NA	neon	MOCK	NA	neon	col0	0	0	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0	0	0	0-0	0	0	0	0	0	0	6	G4	11098	0.337595907928389	0.383592017738359	0.160301353831423	0.348189415041783	0.448071216617211	0.204670787504166	0.363896848137536	0.481099656357388	0.26835607053497	123	157	71	49	84	35	0.232558139534884	0.547770700636943	0.615686274509804	622.973713114851	515.322783617215	15520	4148	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1052.46078431373	553.137254901962	1.9027118043247	0.928057059269284	NA	NA	-1.293638561443	2.22169562071229	-0.928057059269284	-2.22169562071229	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_H_4	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	H	4	MOCK-MOCK	MOCK	NA	neon	MOCK	NA	neon	col0	0	0	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0	0	0	0-0	0	0	0	0	0	0	6	H4	15675	0.331230283911672	0.405904490828589	0.178356985882966	0.342776203966006	0.451327433628319	0.203761755485893	0.360526315789474	0.474358974358974	0.256675942322287	116	151	68	45	80	36	0.236947791164659	0.549668874172185	0.592156862745098	637.675758730522	546.399293672313	13337	2334	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1	1	1	0	NA	NA	-1.293638561443	1.293638561443	0	-1.293638561443	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_A_5	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	A	5	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.001	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	6	A5	9195	0.340830106962399	0.381512478426431	0.180722891566265	0.363867684478371	0.437070938215103	0.197826086956522	0.377574370709382	0.459375	0.270076735916152	155	183	80	63	91	28	0.211974110032362	0.562841530054645	0.717647058823529	582.649047501794	472.888400819889	21166	272405	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	269309.460784314	6199.13725490196	43.4430550108174	5.44105365507342	NA	NA	-1.293638561443	6.73469221651642	-5.44105365507342	-6.73469221651642	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_B_5	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	B	5	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.001	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	6	B5	8878	0.334394904458599	0.383592017738359	0.151291512915129	0.345762711864407	0.445006393861893	0.211864406779661	0.36638035551079	0.48997579722865	0.268524583535501	117	151	71	45	79	34	0.2375	0.529801324503311	0.592156862745098	580.40951623029	496.814020289927	25002	423657	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	420561.460784314	10035.137254902	41.9088897442711	5.38918439679848	NA	NA	-1.293638561443	6.68282295824149	-5.38918439679848	-6.68282295824149	NA
2023-08-16_fluor_scan_NcrimWneon_alllacZ_001_cropped_C_5	scan_NcrimWneon_alllacZ_001_cropped	2023-08-16_fluor	C	5	MOCK-MOCK	MOCK	NA	neon	MOCK	NA	neon	col0	0	0	2023-08-08	2023-08-10	2023-08-16	2023-08-22	12_12	110	23_23	0.5	0.5	5.8	NA	N2C3crim_WCS365neon_fullLacZ	NA	0	0	0	0-0	0	0	0	0	0	0	6	C5	9311	0.34	0.40625	0.152027027027027	0.351791530944625	0.453453453453453	0.19281045751634	0.372832369942197	0.488549618320611	0.24569495043633	120	153	65	52	87	34	0.229166666666667	0.575163398692811	0.6	615.201659932401	523.152722270156	16466	4151	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1055.46078431373	1499.13725490196	0.704045464057758	-0.506259500324727	NA	NA	-1.293638561443	0.787379061118275	0.506259500324727	-0.787379061118275	NA
