UniqueID	plate	experiment	row	col	StrainMix	protect	lacZ_protect	fluor_protect	path	lacZ_path	fluor_path	plant	protect_od	path_od	date_ster	date_germ	date_inoc	date_process	light_dn	light_lx	temp_dn	MS	MES	pH	notes	plate_alias	note	totalOD	ratio_protect	ratio_path	ratio	protect_cells	path_cells	total_cells	protect_cells_log	path_cells_log	total_cells_log	plant_age	well	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_median	diff_rb_median	diff_gb_median	diff_gr_median	hue	saturation	value	Healthiness_rgb	Healthiness_hsv	neon_raw	crim_raw	neon_CFU	crim_CFU	Neon.100	Crim.100	X	Abs600	Neon.btm.raw	Crim.btm.raw	crim_raw_blanks	neon_raw_blanks	crim_raw_blanked	neon_raw_blanked	ratio_cn_fluor	CN_FC_fluor	ratio_cn_CFU	CN_FC_CFU	yoffset_ave	CN_FC_fluor_offset	WN_FC_fluor	WN_FC_fluor_offset	WN_FC_CFU
2023-11-28_fluor_PlateC_cropped_D_5	PlateC_cropped	2023-11-28_fluor	D	5	WCS365-MOCK	WCS365	NA	neon	MOCK	NA	crim	col0	0.01	0	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	0.01	1	0	1-0	14575000	0	14575000	7.16360859322827	0	7.16360859322827	5	D5	6851	0.328947368421053	0.387165851334762	0.203947368421053	0.337662337662338	0.444444444444444	0.217948717948718	0.346153846153846	0.456375838926175	0.276190476190476	104	137	67	36	69	33	0.245238095238095	0.510948905109489	0.537254901960784	517.835342829619	480.64378040417	486044	4202	NA	NA	NA	NA	PlateC_croppedD5	0.1165	103091	2179	3418.16666666667	12942.6111111111	783.833333333333	473101.388888889	0.00165679778529972	-9.23738675449129	NA	NA	-1.293638561443	-7.94374819304829	9.23738675449129	7.94374819304829	NA
2023-11-28_fluor_PlateC_cropped_E_5	PlateC_cropped	2023-11-28_fluor	E	5	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	col0	0.01	0.01	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	0.02	1	1	1-1	14575000	14575000	29150000	7.16360859322827	7.16360859322827	7.46463857399364	5	E5	4973	0.331454308177102	0.388465426006302	0.198630136986301	0.339805825242718	0.44408945686901	0.216867469879518	0.350299401197605	0.457337883959044	0.2735054381488	112	147	71	40	74	34	0.243421052631579	0.517006802721088	0.576470588235294	524.932220892616	465.231679913452	256153	32505	NA	NA	NA	NA	PlateC_croppedE5	0.1155	62794	11174	3418.16666666667	12942.6111111111	29086.8333333333	243210.388888889	0.119595357197598	-3.06376671102036	NA	NA	-1.293638561443	-1.77012814957736	3.06376671102036	1.77012814957736	NA
2023-11-28_fluor_PlateC_cropped_F_5	PlateC_cropped	2023-11-28_fluor	F	5	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	col0	0.01	1e-04	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	0.0101	100	1	100-1	14575000	145750	14720750	7.16360859322827	5.16361154314283	7.16792996671589	5	F5	6581	0.318918918918919	0.387700534759358	0.210702341137124	0.331058020477816	0.430493273542601	0.238907849829352	0.348837209302326	0.452296819787986	0.280205655526992	98	128	69	28	56	29	0.251412429378531	0.4609375	0.501960784313725	435.292798087252	442.491993669653	369563	7005	NA	NA	NA	NA	PlateC_croppedF5	0.1016	94041	545	3418.16666666667	12942.6111111111	3586.83333333333	356620.388888889	0.0100578470695653	-6.63553466738152	NA	NA	-1.293638561443	-5.34189610593851	6.63553466738152	5.34189610593851	NA
2023-11-28_fluor_PlateC_cropped_G_5	PlateC_cropped	2023-11-28_fluor	G	5	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	col0	0.01	1e-06	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	0.010001	10000	1	10000-1	14575000	1457.5	14576457.5	7.16360859322827	3.16390643345775	7.16365202050215	5	G5	5937	0.320512820512821	0.395121768171414	0.20767926988266	0.327974276527331	0.436065573770492	0.236363636363636	0.34375	0.458015267175573	0.271812080536913	91	122	65	25	54	29	0.257309941520468	0.467213114754098	0.47843137254902	422.647701645123	453.661662577708	276911	3083	NA	NA	NA	NA	PlateC_croppedG5	0.1003	60500	1636	3418.16666666667	12942.6111111111	1	263968.388888889	3.78833239922878e-06	-18.0100056467334	NA	NA	-1.293638561443	-16.7163670852904	18.0100056467334	16.7163670852904	NA
2023-11-28_fluor_PlateC_cropped_H_5	PlateC_cropped	2023-11-28_fluor	H	5	WCS365-MOCK	WCS365	NA	neon	MOCK	NA	crim	col0	0.01	0	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	0.01	1	0	1-0	14575000	0	14575000	7.16360859322827	0	7.16360859322827	5	H5	4966	0.321516223162695	0.397315078236131	0.219931271477663	0.328859060402685	0.43728813559322	0.233449477351916	0.336700336700337	0.448905109489051	0.274716795550129	95	126	67	27	58	31	0.254237288135593	0.468253968253968	0.494117647058824	443.531299199427	440.011209523241	201276	3083	NA	NA	NA	NA	PlateC_croppedH5	0.0891	41530	1363	3418.16666666667	12942.6111111111	1	188333.388888889	5.30973294698143e-06	-17.5229292668172	NA	NA	-1.293638561443	-16.2292907053742	17.5229292668172	16.2292907053742	NA
2023-11-28_fluor_PlateC_cropped_A_6	PlateC_cropped	2023-11-28_fluor	A	6	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	col0	1e-04	0.01	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	0.0101	1	100	1-100	145750	14575000	14720750	5.16361154314283	7.16360859322827	7.16792996671589	5	A6	2213	0.336448598130841	0.36037101710509	0.241636085626911	0.346153846153846	0.397476340694006	0.255813953488372	0.371107333962858	0.408536585365854	0.275614288664051	111	128	82	29	45	17	0.228260869565217	0.359375	0.501960784313725	264.269031706874	274.409101357019	14997	153285	NA	NA	NA	NA	PlateC_croppedA6	0.1212	4223	45970	3418.16666666667	12942.6111111111	149866.833333333	2054.38888888889	72.9495930122502	6.18882802421838	NA	NA	-1.293638561443	7.48246658566138	-6.18882802421838	-7.48246658566138	NA
2023-11-28_fluor_PlateC_cropped_B_6	PlateC_cropped	2023-11-28_fluor	B	6	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	col0	1e-04	1e-04	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	2e-04	1	1	1-1	145750	145750	291500	5.16361154314283	5.16361154314283	5.46464004895348	5	B6	3576	0.319502074688797	0.389078455790785	0.206004565109064	0.328671328671329	0.43	0.239285714285714	0.355065292797388	0.459821428571429	0.277342949374872	92	121	67	25	52	28	0.256172839506173	0.446280991735537	0.474509803921569	383.780045536089	406.25629756524	360410	5040	NA	NA	NA	NA	PlateC_croppedB6	0.1075	110557	1089	3418.16666666667	12942.6111111111	1621.83333333333	347467.388888889	0.00466758431206893	-7.74310820211309	NA	NA	-1.293638561443	-6.44946964067009	7.74310820211309	6.44946964067009	NA
2023-11-28_fluor_PlateC_cropped_C_6	PlateC_cropped	2023-11-28_fluor	C	6	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	col0	1e-04	1e-06	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	0.000101	100	1	100-1	145750	1457.5	147207.5	5.16361154314283	3.16390643345775	5.16793288742348	5	C6	6278	0.322876607508701	0.392757660167131	0.207029194078947	0.332089552238806	0.433691756272401	0.235727865290603	0.347310421174458	0.454862991375852	0.274447949526814	97	126	68	28	57	29	0.25	0.46031746031746	0.494117647058824	436.75740555171	437.058825431318	445748	4482	NA	NA	NA	NA	PlateC_croppedC6	0.113	132622	1907	3418.16666666667	12942.6111111111	1063.83333333333	432805.388888889	0.00245799465682356	-8.66830250507134	NA	NA	-1.293638561443	-7.37466394362833	8.66830250507134	7.37466394362833	NA
2023-11-28_fluor_PlateC_cropped_D_6	PlateC_cropped	2023-11-28_fluor	D	6	WCS365-MOCK	WCS365	NA	neon	MOCK	NA	crim	col0	1e-04	0	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	1e-04	1	0	1-0	145750	0	145750	5.16361154314283	0	5.16361154314283	5	D6	5643	0.324435063950255	0.385373742686214	0.207667731629393	0.336363636363636	0.441269841269841	0.224683544303797	0.347926938592559	0.454212454212454	0.273139148771147	105	138	69	34	66	33	0.246376811594203	0.5	0.541176470588235	495.209484670865	462.152022365212	385405	1961	NA	NA	NA	NA	PlateC_croppedD6	0.1056	81168	1635	3418.16666666667	12942.6111111111	1	372462.388888889	2.6848348446219e-06	-18.5067352245672	NA	NA	-1.293638561443	-17.2130966631242	18.5067352245672	17.2130966631242	NA
2023-11-28_fluor_PlateC_cropped_E_6	PlateC_cropped	2023-11-28_fluor	E	6	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	col0	1e-04	0.01	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	0.0101	1	100	1-100	145750	14575000	14720750	5.16361154314283	7.16360859322827	7.16792996671589	5	E6	1991	0.321975853262131	0.3810888252149	0.247232472324723	0.334426229508197	0.4	0.264026402640264	0.35571796164151	0.417883795309168	0.283722444694996	99	121	78	21	40	20	0.251937984496124	0.355371900826446	0.474509803921569	263.943146727014	295.390918341183	25668	163117	NA	NA	NA	NA	PlateC_croppedE6	0.1049	4778	20441	3418.16666666667	12942.6111111111	159698.833333333	12725.3888888889	12.5496230195977	3.64957212233628	NA	NA	-1.293638561443	4.94321068377928	-3.64957212233628	-4.94321068377928	NA
2023-11-28_fluor_PlateC_cropped_F_6	PlateC_cropped	2023-11-28_fluor	F	6	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	col0	1e-04	1e-04	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	2e-04	1	1	1-1	145750	145750	291500	5.16361154314283	5.16361154314283	5.46464004895348	5	F6	4060	0.324784950669195	0.388469106650925	0.202378636279414	0.335570469798658	0.432525951557093	0.233333333333333	0.350649350649351	0.46	0.274411506027213	98	126	68	30	57	28	0.247126436781609	0.46031746031746	0.494117647058824	407.775527812374	410.505869174793	225093	6165	NA	NA	NA	NA	PlateC_croppedF6	0.0935	50944	2180	3418.16666666667	12942.6111111111	2746.83333333333	212150.388888889	0.0129475762345736	-6.27117413677671	NA	NA	-1.293638561443	-4.9775355753337	6.27117413677671	4.9775355753337	NA
2023-11-28_fluor_PlateC_cropped_G_6	PlateC_cropped	2023-11-28_fluor	G	6	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	col0	1e-04	1e-06	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	0.000101	100	1	100-1	145750	1457.5	147207.5	5.16361154314283	3.16390643345775	5.16793288742348	5	G6	6511	0.319672131147541	0.390000735179997	0.201970443349754	0.327974276527331	0.430232558139535	0.241042345276873	0.353844284527225	0.465994001931581	0.275298677286304	93	123	66	23	50	27	0.254385964912281	0.463414634146341	0.482352941176471	396.626296755639	449.584216929078	213270	3924	NA	NA	NA	NA	PlateC_croppedG6	0.0923	58725	1363	3418.16666666667	12942.6111111111	505.833333333333	200327.388888889	0.00252503332738936	-8.62948185484041	NA	NA	-1.293638561443	-7.33584329339741	8.62948185484041	7.33584329339741	NA
2023-11-28_fluor_PlateC_cropped_H_6	PlateC_cropped	2023-11-28_fluor	H	6	WCS365-MOCK	WCS365	NA	neon	MOCK	NA	crim	col0	1e-04	0	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	1e-04	1	0	1-0	145750	0	145750	5.16361154314283	0	5.16361154314283	5	H6	3412	0.323274094326726	0.379607814620904	0.22568093385214	0.336538461538462	0.413689705947972	0.245283018867925	0.358974358974359	0.443592931745707	0.273351100058606	98	121	73	27	50	22	0.246527777777778	0.396694214876033	0.474509803921569	332.114811098192	345.527102572704	165912	2803	NA	NA	NA	NA	PlateC_croppedH6	0.097	51297	545	3418.16666666667	12942.6111111111	1	152969.388888889	6.53725563829219e-06	-17.222883454697	NA	NA	-1.293638561443	-15.929244893254	17.222883454697	15.929244893254	NA
2023-11-28_fluor_PlateC_cropped_A_7	PlateC_cropped	2023-11-28_fluor	A	7	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	col0	1e-06	0.01	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	0.010001	1	10000	1-10000	1457.5	14575000	14576457.5	3.16390643345775	7.16360859322827	7.16365202050215	5	A7	213	0.353203201249268	0.343558705228883	0.254470228458356	0.357429718875502	0.354430379746835	0.287974683544304	0.372125515345854	0.380768863419293	0.299539170506912	102	101	80	21	20	-1	0.159090909090909	0.215686274509804	0.4	41.9474479202854	79.9651784972761	17956	111356	NA	NA	NA	NA	PlateC_croppedA7	0.1128	3815	35912	3418.16666666667	12942.6111111111	107937.833333333	5013.38888888889	21.5299143404882	4.4282706744576	NA	NA	-1.293638561443	5.7219092359006	-4.4282706744576	-5.7219092359006	NA
2023-11-28_fluor_PlateC_cropped_B_7	PlateC_cropped	2023-11-28_fluor	B	7	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	col0	1e-06	1e-04	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	0.000101	1	100	1-100	1457.5	145750	147207.5	3.16390643345775	5.16361154314283	5.16793288742348	5	B7	909	0.318902914134331	0.365963588379621	0.251262476465582	0.33112582781457	0.383116883116883	0.283276450511945	0.36201749871333	0.401409998168833	0.297726231094363	93	109	81	13	28	15	0.261904761904762	0.256880733944954	0.427450980392157	171.624400754623	199.079237403866	20393	162424	NA	NA	NA	NA	PlateC_croppedB7	0.1198	4637	33215	3418.16666666667	12942.6111111111	159005.833333333	7450.38888888889	21.3419508303071	4.41562015130151	NA	NA	-1.293638561443	5.70925871274452	-4.41562015130151	-5.70925871274452	NA
2023-11-28_fluor_PlateC_cropped_C_7	PlateC_cropped	2023-11-28_fluor	C	7	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	col0	1e-06	1e-06	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	2e-06	1	1	1-1	1457.5	1457.5	2915	3.16390643345775	3.16390643345775	3.46478751964594	5	C7	7764	0.323308270676692	0.395281394307248	0.205047318611987	0.334519572953737	0.43452380952381	0.230769230769231	0.349473596256685	0.453900709219858	0.273712737127371	103	133	70	31	61	30	0.246031746031746	0.473684210526316	0.52156862745098	470.707116667814	453.36235060903	406908	4763	NA	NA	NA	NA	PlateC_croppedC7	0.101	111476	2452	3418.16666666667	12942.6111111111	1344.83333333333	393965.388888889	0.00341358243963055	-8.19449769059558	NA	NA	-1.293638561443	-6.90085912915258	8.19449769059558	6.90085912915258	NA
2023-11-28_fluor_PlateC_cropped_D_7	PlateC_cropped	2023-11-28_fluor	D	7	WCS365-MOCK	WCS365	NA	neon	MOCK	NA	crim	col0	1e-06	0	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	1e-06	1	0	1-0	1457.5	0	1457.5	3.16390643345775	0	3.16390643345775	5	D7	4178	0.336391437308869	0.388474755909558	0.175595238095238	0.35541119180555	0.439226519337017	0.206489675516224	0.370860927152318	0.460567823343849	0.269410231549036	123	151	71	51	81	28	0.225	0.529801324503311	0.592156862745098	496.086914846677	431.651011129704	392051	3081	NA	NA	NA	NA	PlateC_croppedD7	0.1026	101734	272	3418.16666666667	12942.6111111111	1	379108.388888889	2.63776806134745e-06	-18.5322508551725	NA	NA	-1.293638561443	-17.2386122937295	18.5322508551725	17.2386122937295	NA
2023-11-28_fluor_PlateC_cropped_E_7	PlateC_cropped	2023-11-28_fluor	E	7	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	col0	1e-06	0.01	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	0.010001	1	10000	1-10000	1457.5	14575000	14576457.5	3.16390643345775	7.16360859322827	7.16365202050215	5	E7	1571	0.326225721975704	0.356232941984921	0.25705329153605	0.342939481268012	0.382758620689655	0.272401433691756	0.36374037861452	0.397236408763305	0.29194044589616	102	114	81	22	32	12	0.227272727272727	0.289473684210526	0.447058823529412	179.00134233539	210.292930375223	28700	196205	NA	NA	NA	NA	PlateC_croppedE7	0.1355	4505	41703	3418.16666666667	12942.6111111111	192786.833333333	15757.3888888889	12.2346941293855	3.61290612899493	NA	NA	-1.293638561443	4.90654469043793	-3.61290612899493	-4.90654469043793	NA
2023-11-28_fluor_PlateC_cropped_F_7	PlateC_cropped	2023-11-28_fluor	F	7	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	col0	1e-06	1e-04	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	0.000101	1	100	1-100	1457.5	145750	147207.5	3.16390643345775	5.16361154314283	5.16793288742348	5	F7	2418	0.326437672176309	0.362899874899473	0.24187337648043	0.352238805970149	0.388535031847134	0.257861635220126	0.37143947655398	0.400654756029349	0.287885824186134	114	125	83	31	42	12	0.21031746031746	0.336	0.490196078431373	223.319967311884	239.110268030906	21234	145164	NA	NA	NA	NA	PlateC_croppedF7	0.108	3209	18531	3418.16666666667	12942.6111111111	141745.833333333	8291.38888888889	17.095547589534	4.09554872953657	NA	NA	-1.293638561443	5.38918729097957	-4.09554872953657	-5.38918729097957	NA
2023-11-28_fluor_PlateC_cropped_G_7	PlateC_cropped	2023-11-28_fluor	G	7	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	col0	1e-06	1e-06	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	2e-06	1	1	1-1	1457.5	1457.5	2915	3.16390643345775	3.16390643345775	3.46478751964594	5	G7	5155	0.327067669172932	0.39034702914221	0.204520108144643	0.334415584415584	0.445512820512821	0.220779220779221	0.347107438016529	0.45985401459854	0.274123603398232	97	129	64	33	65	32	0.248717948717949	0.503875968992248	0.505882352941176	478.888365219896	465.238181062135	270540	4766	NA	NA	NA	NA	PlateC_croppedG7	0.1003	66301	818	3418.16666666667	12942.6111111111	1347.83333333333	257597.388888889	0.00523232529315234	-7.57833204882814	NA	NA	-1.293638561443	-6.28469348738514	7.57833204882814	6.28469348738514	NA
2023-11-28_fluor_PlateC_cropped_H_7	PlateC_cropped	2023-11-28_fluor	H	7	WCS365-MOCK	WCS365	NA	neon	MOCK	NA	crim	col0	1e-06	0	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	1e-06	1	0	1-0	1457.5	0	1457.5	3.16390643345775	0	3.16390643345775	5	H7	6338	0.319727891156463	0.387675052922977	0.220728866336063	0.329479768786127	0.429042904290429	0.241496598639456	0.345420388701111	0.446043165467626	0.282467532467532	96	125	70	25	54	29	0.254545454545455	0.44	0.490196078431373	425.826324198461	425.826324198461	249631	4765	NA	NA	NA	NA	PlateC_croppedH7	0.1059	123996	1091	3418.16666666667	12942.6111111111	1346.83333333333	236688.388888889	0.00569032278962189	-7.45727379139592	NA	NA	-1.293638561443	-6.16363522995292	7.45727379139592	6.16363522995292	NA
2023-11-28_fluor_PlateC_cropped_A_8	PlateC_cropped	2023-11-28_fluor	A	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.01	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	0.01	0	1	0-1	0	14575000	14575000	0	7.16360859322827	7.16360859322827	5	A8	1292	0.33033033033033	0.376664241382938	0.2491652212835	0.34472049689441	0.395061728395062	0.260606060606061	0.358830513735837	0.403973509933775	0.280512199151842	109	126	82	27	43	16	0.231060606060606	0.349206349206349	0.494117647058824	233.36988936603	251.068134944053	17822	154782	NA	NA	NA	NA	PlateC_croppedA8	0.1178	3611	32384	3418.16666666667	12942.6111111111	151363.833333333	4879.38888888889	31.0210636577896	4.95517624958856	NA	NA	-1.293638561443	6.24881481103157	-4.95517624958856	-6.24881481103157	NA
2023-11-28_fluor_PlateC_cropped_B_8	PlateC_cropped	2023-11-28_fluor	B	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-04	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	1e-04	0	1	0-1	0	145750	145750	0	5.16361154314283	5.16361154314283	5	B8	1771	0.339869281045752	0.349904942965779	0.234567901234568	0.355223880597015	0.394444444444444	0.25	0.36520673486786	0.404761904761905	0.290948275862069	118	131	83	35	47	14	0.211805555555555	0.366412213740458	0.513725490196078	243.634778816327	252.107235077116	20259	197408	NA	NA	NA	NA	PlateC_croppedB8	0.1199	3410	30769	3418.16666666667	12942.6111111111	193989.833333333	7316.38888888889	26.514423478492	4.7287054741877	NA	NA	-1.293638561443	6.0223440356307	-4.7287054741877	-6.0223440356307	NA
2023-11-28_fluor_PlateC_cropped_C_8	PlateC_cropped	2023-11-28_fluor	C	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-06	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	1e-06	0	1	0-1	0	1457.5	1457.5	0	3.16390643345775	3.16390643345775	5	C8	3575	0.328934254240252	0.384126984126984	0.193181818181818	0.341176470588235	0.429508196721311	0.231543624161074	0.364405842548275	0.444444444444444	0.271232876712329	107	134	72	34	62	28	0.239247311827957	0.462686567164179	0.525490196078431	419.300906194618	393.348729354509	25451	106474	NA	NA	NA	NA	PlateC_croppedC8	0.1439	4502	25881	3418.16666666667	12942.6111111111	103055.833333333	12508.3888888889	8.23893742421753	3.0424582850224	NA	NA	-1.293638561443	4.3360968464654	-3.0424582850224	-4.3360968464654	NA
2023-11-28_fluor_PlateC_cropped_D_8	PlateC_cropped	2023-11-28_fluor	D	8	MOCK-MOCK	MOCK	NA	neon	MOCK	NA	crim	col0	0	0	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	0	0	0	0-0	0	0	0	0	0	0	5	D8	5000	0.315065068493151	0.384823848238482	0.214046235991316	0.329896907216495	0.428082191780822	0.242063492063492	0.348179945054945	0.449275362318841	0.283217793766927	95	124	68	25	52	28	0.25297619047619	0.451612903225806	0.486274509803922	399.498140291148	422.607301930849	15632	5042	NA	NA	NA	NA	PlateC_croppedD8	0.0841	2936	545	3418.16666666667	12942.6111111111	1623.83333333333	2689.38888888889	0.603792683178748	-0.727874820655391	NA	NA	-1.293638561443	0.565763740787611	0.727874820655391	-0.565763740787611	NA
2023-11-28_fluor_PlateC_cropped_E_8	PlateC_cropped	2023-11-28_fluor	E	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.01	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	0.01	0	1	0-1	0	14575000	14575000	0	7.16360859322827	7.16360859322827	5	E8	1622	0.344155844155844	0.351752884794834	0.219086112590154	0.37015503875969	0.357588357588358	0.266019417475728	0.386604858845335	0.419672131147541	0.285714285714286	181	171	127	48.5	45	-7	0.135802469135802	0.298342541436464	0.709803921568627	99.5198741146132	130.068153657785	22172	140995	NA	NA	NA	NA	PlateC_croppedE8	0.1258	4505	30255	3418.16666666667	12942.6111111111	137576.833333333	9229.38888888889	14.90638600124	3.8978586187674	NA	NA	-1.293638561443	5.1914971802104	-3.8978586187674	-5.1914971802104	NA
2023-11-28_fluor_PlateC_cropped_F_8	PlateC_cropped	2023-11-28_fluor	F	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-04	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	1e-04	0	1	0-1	0	145750	145750	0	5.16361154314283	5.16361154314283	5	F8	732	0.335376023827252	0.353144312530485	0.23162456318601	0.355917490583804	0.391429110198326	0.256559766763848	0.373166464329072	0.410895666215231	0.28994125761035	127	143	91	37	47	14	0.217948717948718	0.363636363636364	0.56078431372549	214.882798098085	227.071177477385	19886	143461	NA	NA	NA	NA	PlateC_croppedF8	0.1146	4575	22073	3418.16666666667	12942.6111111111	140042.833333333	6943.38888888889	20.169233723526	4.33408436851255	NA	NA	-1.293638561443	5.62772292995555	-4.33408436851255	-5.62772292995555	NA
2023-11-28_fluor_PlateC_cropped_G_8	PlateC_cropped	2023-11-28_fluor	G	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-06	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	1e-06	0	1	0-1	0	1457.5	1457.5	0	3.16390643345775	3.16390643345775	5	G8	4645	0.329749103942652	0.35805477815163	0.18095822378031	0.35202492211838	0.432515337423313	0.229166666666667	0.372294372294372	0.465116279069767	0.277777777777778	113	142	69	43	61	27	0.232876712328767	0.514084507042254	0.556862745098039	421.714108628385	439.016524597829	16783	75425	NA	NA	NA	NA	PlateC_croppedG8	0.1011	3346	13908	3418.16666666667	12942.6111111111	72006.8333333333	3840.38888888889	18.7498806544476	4.22880950757404	NA	NA	-1.293638561443	5.52244806901704	-4.22880950757404	-5.52244806901704	NA
2023-11-28_fluor_PlateC_cropped_H_8	PlateC_cropped	2023-11-28_fluor	H	8	MOCK-MOCK	MOCK	NA	neon	MOCK	NA	crim	col0	0	0	2023-11-14	2023-11-16	2023-11-21	2023-11-28	12_12	110	23_23	0.5	0.5	5.8	NA	PlateC_cropped	NA	0	0	0	0-0	0	0	0	0	0	0	5	H8	5619	0.318181818181818	0.389825952250775	0.221374045801527	0.326996197718631	0.425170068027211	0.248299319727891	0.342543348181001	0.444444444444444	0.283018867924528	93	120	69	22	49	27	0.254901960784314	0.425	0.470588235294118	386.222840503613	406.221434186648	12473	3924	NA	NA	NA	NA	PlateC_croppedH8	0.0817	3688	1091	3418.16666666667	12942.6111111111	505.833333333333	1	505.833333333333	8.98251830042189	NA	NA	-1.293638561443	10.2761568618649	-8.98251830042189	-10.2761568618649	NA
